date,price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,lat,long,zip_type,sqm_living,sqm_lot,sqm_above,sqm_basement,sqm_living15,sqm_lot15,date_year,date_month,date_week,date_year_week,ll_ratio,sqm_garden
2014-08-13,199000,3,1.75,1.0,0.0,0,4,7,1956,,98003,47.3257,-122.296,suburbs,122.63,1615.57,122.63,0.0,144.0,1789.76,2014,8,33,2014-32,13.17434559243252,1492.94
2014-08-05,220000,4,1.75,1.0,0.0,0,3,7,1968,,98003,47.3309,-122.299,suburbs,187.66,728.35,93.83,93.83,162.58,756.22,2014,8,32,2014-31,3.8812213577746992,634.52
2014-05-29,452000,4,2.25,1.0,0.0,0,4,8,1968,,98028,47.7689,-122.266,suburbs,240.62,929.21,124.49,116.13,144.0,969.53,2014,5,22,2014-21,3.8617321918377527,804.72
2014-07-07,382500,2,1.0,1.0,0.0,0,3,6,1981,,98125,47.7135,-122.287,suburbs,110.55,412.49,110.55,0.0,98.48,530.94,2014,7,28,2014-27,3.731252826775215,301.94
2014-05-07,519950,3,2.25,3.0,0.0,0,3,8,2014,,98107,47.6722,-122.381,city,108.7,116.03,108.7,0.0,125.42,121.7,2014,5,19,2014-18,1.0674333026678933,79.79666666666667
2014-06-27,665000,2,1.0,1.0,0.0,0,3,7,1925,,98119,47.6338,-122.358,city,103.12,297.29,103.12,0.0,108.7,334.45,2014,6,26,2014-25,2.882951900698216,194.17000000000002
2014-07-08,527700,5,2.5,1.0,0.0,0,4,8,1968,,98006,47.5707,-122.128,suburbs,261.98,870.96,144.0,117.98,261.98,870.96,2014,7,28,2014-27,3.3245285899686996,726.96
2015-05-08,205000,3,1.0,1.0,0.0,0,4,7,1962,,98058,47.4563,-122.171,suburbs,149.57,797.01,93.83,55.74,149.57,797.01,2015,5,19,2015-18,5.328675536538076,703.18
2015-04-15,420000,3,1.0,1.0,0.0,0,4,7,1923,,98133,47.7144,-122.351,suburbs,98.48,752.23,87.33,11.15,144.93,737.64,2015,4,16,2015-15,7.63840373679935,664.9
2015-02-27,500000,4,2.25,1.0,0.0,0,4,8,1961,,98006,47.5495,-122.174,suburbs,188.59,791.25,128.21,60.38,207.17,819.77,2015,2,9,2015-08,4.1956095233045225,663.04
2014-12-03,921500,4,2.5,2.0,0.0,0,4,9,1994,,98077,47.7421,-122.026,suburbs,340.95,29298.96,340.95,0.0,263.84,8174.56,2014,12,49,2014-48,85.93330400351958,29128.485
2014-06-25,890000,4,1.0,2.0,0.0,0,3,8,1905,,98109,47.6354,-122.353,city,236.9,371.61,220.18,16.72,204.38,371.61,2014,6,26,2014-25,1.5686365555086534,261.52
2014-08-06,430000,2,2.5,2.0,0.0,0,3,7,2007,,98027,47.5262,-121.943,suburbs,224.82,5665.55,224.82,0.0,180.23,18008.36,2014,8,32,2014-31,25.20038252824482,5553.14
2014-10-30,258000,5,2.0,1.0,0.0,0,4,8,1960,,98032,47.3887,-122.286,suburbs,209.96,1161.28,104.98,104.98,126.35,1672.24,2014,10,44,2014-43,5.530958277767193,1056.3
2014-11-04,511000,3,1.0,1.0,0.0,0,3,7,1947,,98103,47.6873,-122.336,city,132.85,320.98,91.04,41.81,134.71,427.26,2014,11,45,2014-44,2.416108392924351,229.94
2014-08-20,532170,3,2.0,2.0,0.0,0,3,8,1990,,98103,47.6838,-122.353,city,126.35,287.07,126.35,0.0,139.35,287.07,2014,8,34,2014-33,2.27202216066482,223.89499999999998
2015-04-09,560000,3,1.0,1.5,0.0,0,3,7,1947,,98107,47.655,-122.359,city,103.12,464.51,103.12,0.0,131.92,464.51,2015,4,15,2015-14,4.50455779674166,395.7633333333333
2015-03-31,282950,3,1.0,1.0,0.0,0,4,7,1954,,98003,47.3255,-122.304,suburbs,116.13,761.8,116.13,0.0,156.08,802.03,2015,3,14,2015-13,6.559889778696289,645.67
2015-04-01,2250000,4,3.25,2.0,0.0,3,3,12,2006,,98006,47.562,-122.162,suburbs,481.23,1844.11,328.87,152.36,293.57,905.8,2015,4,14,2015-13,3.832076138229121,1679.675
2014-05-16,350000,1,1.0,1.0,0.0,0,3,7,1942,,98115,47.679,-122.3,city,65.03,473.8,65.03,0.0,93.83,473.8,2014,5,20,2014-19,7.2858680608949715,408.77
2014-07-28,215000,3,1.0,1.0,0.0,0,4,7,1967,,98058,47.4479,-122.176,suburbs,109.62,712.47,109.62,0.0,110.55,712.47,2014,7,31,2014-30,6.499452654625069,602.85
2014-11-20,650000,5,3.5,2.0,0.0,0,3,9,1996,,98056,47.525,-122.172,suburbs,367.89,2345.32,232.26,135.63,245.26,1270.44,2014,11,47,2014-46,6.375057761830983,2229.19
2014-08-07,320000,4,2.75,1.0,0.0,0,3,8,1967,,98023,47.3135,-122.369,suburbs,245.26,696.77,150.5,94.76,183.95,731.61,2014,8,32,2014-31,2.8409443040039144,546.27
2014-11-13,247000,3,2.0,1.5,0.0,0,3,7,1916,2013.0,98022,47.2086,-121.996,countryside,117.99,668.71,117.99,0.0,107.77,668.71,2014,11,46,2014-45,5.667514196118316,590.0500000000001
2014-10-03,320000,4,1.75,1.0,0.0,0,4,8,1968,,98059,47.4715,-122.118,suburbs,163.51,1038.65,163.51,0.0,160.72,1038.65,2014,10,40,2014-39,6.352210873952664,875.1400000000001
2014-05-07,255000,5,2.25,1.0,0.0,0,3,7,1962,,98146,47.4877,-122.335,suburbs,191.38,801.93,95.69,95.69,93.83,1085.1,2014,5,19,2014-18,4.190249764865712,706.24
2015-03-09,438000,3,1.75,1.0,0.0,0,3,7,1962,,98034,47.7171,-122.193,suburbs,165.37,897.44,165.37,0.0,111.48,897.44,2015,3,11,2015-10,5.426860978412046,732.07
2015-03-04,900000,3,2.5,2.0,0.0,0,3,10,2000,,98075,47.6012,-122.023,suburbs,315.87,1542.46,315.87,0.0,315.87,1170.66,2015,3,10,2015-09,4.883211447747491,1384.525
2014-06-20,441000,3,2.75,1.0,0.0,0,3,7,1979,,98034,47.7319,-122.224,suburbs,177.44,676.33,107.77,69.67,158.86,757.34,2014,6,25,2014-24,3.8115982867448155,568.5600000000001
2014-08-12,420000,3,2.0,1.0,0.0,0,4,7,1975,,98027,47.4582,-122.023,suburbs,187.66,3561.13,93.83,93.83,196.02,3399.29,2014,8,33,2014-32,18.97650005328786,3467.3
2014-12-08,370000,3,1.75,1.0,0.0,0,3,7,1976,,98034,47.7209,-122.168,suburbs,146.79,650.32,109.62,37.17,152.36,696.77,2014,12,50,2014-49,4.430274541862525,540.7
2015-02-19,269950,2,1.75,1.0,0.0,0,5,5,1949,,98198,47.408,-122.327,suburbs,124.49,673.54,65.03,59.46,170.01,905.8,2015,2,8,2015-07,5.410394409189493,608.51
2015-03-24,807100,4,2.5,2.0,0.0,0,3,9,1999,,98006,47.565,-122.125,suburbs,248.98,417.97,248.98,0.0,271.27,418.06,2015,3,13,2015-12,1.678729215198008,293.48
2014-06-05,653000,3,2.5,1.0,0.0,0,4,8,1979,,98034,47.7028,-122.231,suburbs,248.98,905.8,149.57,99.41,230.4,812.89,2014,6,23,2014-22,3.638043216322596,756.23
2014-06-11,371500,3,2.0,1.0,0.0,0,5,7,1964,,98133,47.7458,-122.331,suburbs,127.28,774.43,127.28,0.0,164.44,677.07,2014,6,24,2014-23,6.084459459459459,647.15
2015-03-16,284000,3,1.75,1.0,0.0,0,3,7,1954,,98166,47.4776,-122.337,suburbs,144.93,1950.95,144.93,0.0,99.41,735.79,2015,3,12,2015-11,13.461326157455323,1806.02
2015-01-02,272000,3,1.75,1.0,0.0,0,4,7,1978,,98023,47.3026,-122.374,suburbs,200.67,663.32,155.15,45.52,179.3,682.83,2015,1,1,2015-00,3.3055264862709928,508.1700000000001
2014-05-02,313000,3,1.5,1.5,0.0,0,3,7,1955,,98133,47.7658,-122.339,suburbs,124.49,735.04,124.49,0.0,137.5,737.64,2014,5,18,2014-17,5.904409992770503,652.0466666666666
2015-01-16,917500,4,2.5,2.0,0.0,0,3,10,1984,,98033,47.6477,-122.182,city,360.46,3251.86,238.76,121.7,347.45,3272.95,2015,1,3,2015-02,9.021417078177885,3132.48
2014-09-29,673000,4,2.25,2.0,0.0,0,4,8,1980,,98006,47.5619,-122.125,suburbs,240.62,760.87,240.62,0.0,209.96,774.34,2014,9,40,2014-39,3.1621228493059594,640.56
2015-02-10,425000,3,2.5,2.0,0.0,0,3,8,2008,,98122,47.6106,-122.31,city,104.05,102.19,76.18,27.87,147.71,166.76,2015,2,7,2015-06,0.9821239788563191,64.1
2014-07-09,399950,5,2.75,1.0,0.0,0,3,7,1986,,98144,47.5868,-122.308,city,183.02,501.67,122.63,60.39,118.91,199.74,2014,7,28,2014-27,2.7410665501038136,379.04
2014-05-30,385000,3,1.0,1.0,0.0,0,3,6,1901,,98122,47.6101,-122.307,city,113.34,445.93,113.34,0.0,111.48,445.93,2014,5,22,2014-21,3.9344450326451383,332.59000000000003
2014-11-17,269950,3,1.5,1.0,0.0,2,4,7,1975,,98022,47.1976,-121.999,countryside,181.16,702.34,122.63,58.53,181.16,830.64,2014,11,47,2014-46,3.8769043939059395,579.71
2015-01-07,330000,2,1.0,1.0,0.0,0,3,7,1949,,98177,47.7224,-122.358,suburbs,125.42,763.66,98.48,26.94,143.07,769.23,2015,1,2,2015-01,6.088821559559879,665.18
2014-07-25,260000,3,2.5,2.0,0.0,0,3,7,1988,,98030,47.3505,-122.179,suburbs,155.15,538.55,155.15,0.0,155.15,574.41,2014,7,30,2014-29,3.4711569448920394,460.97499999999997
2015-04-14,470000,4,3.0,1.5,0.0,0,4,7,1925,,98126,47.5384,-122.376,city,221.11,476.12,156.08,65.03,130.99,499.35,2015,4,16,2015-15,2.1533173533535344,372.06666666666666
2014-06-13,589000,4,3.0,2.0,0.0,0,5,7,1961,,98034,47.7044,-122.2,suburbs,226.68,891.86,226.68,0.0,212.75,891.86,2014,6,24,2014-23,3.9344450326451383,778.52
2014-07-23,163500,2,1.5,2.0,0.0,0,3,7,1996,,98038,47.3848,-122.039,countryside,97.55,317.63,97.55,0.0,97.55,317.45,2014,7,30,2014-29,3.256073808303434,268.855
2014-09-05,835000,4,2.75,2.0,0.0,0,3,9,1993,,98052,47.6993,-122.102,suburbs,290.78,1246.01,198.81,91.97,209.96,927.54,2014,9,36,2014-35,4.2850608707614,1146.605
2014-11-21,1100000,5,3.0,1.0,0.0,2,4,10,1986,,98033,47.6627,-122.188,city,379.97,1193.79,194.17,185.8,235.97,954.11,2014,11,47,2014-46,3.1418006684738264,999.62
2015-04-15,269000,4,1.75,1.0,0.0,0,4,8,1969,,98023,47.3099,-122.379,suburbs,138.42,929.02,102.19,36.23,203.46,827.76,2015,4,16,2015-15,6.7116023695997695,826.8299999999999
2014-05-05,560000,3,2.5,2.0,0.0,0,3,8,1987,,98074,47.62,-122.043,suburbs,176.51,812.34,176.51,0.0,188.59,812.34,2014,5,19,2014-18,4.602232168149114,724.085
2015-04-18,615000,4,1.0,1.5,0.0,0,4,6,1901,,98103,47.65,-122.34,city,123.56,222.97,123.56,0.0,123.56,408.77,2015,4,16,2015-15,1.8045483975396568,140.59666666666666
2014-12-05,585188,3,2.25,1.0,0.0,0,3,8,1975,,98052,47.6647,-122.153,suburbs,207.17,931.44,132.85,74.32,207.17,867.71,2014,12,49,2014-48,4.496017763189651,798.59
2014-08-18,305000,3,1.75,1.0,0.0,0,3,7,1977,,98034,47.726,-122.191,suburbs,153.29,880.71,113.34,39.95,143.07,780.38,2014,8,34,2014-33,5.74538456520321,767.37
2014-11-05,166950,3,1.0,1.0,0.0,0,3,6,1959,,98058,47.4616,-122.184,suburbs,110.55,819.4,110.55,0.0,114.27,741.36,2014,11,45,2014-44,7.412030755314337,708.85
2014-09-12,799000,3,2.5,1.0,0.0,0,4,8,1959,,98040,47.5505,-122.219,city,198.81,919.45,198.81,0.0,248.98,936.73,2014,9,37,2014-36,4.624767365826669,720.6400000000001
2014-06-25,400000,3,2.5,1.0,0.0,0,4,7,1962,,98133,47.7606,-122.336,suburbs,202.53,697.51,131.92,70.61,176.51,726.31,2014,6,26,2014-25,3.44398360736681,565.59
2014-12-01,230000,3,1.0,1.0,0.0,0,3,7,1948,,98155,47.7481,-122.3,suburbs,98.48,950.2,98.48,0.0,145.86,950.2,2014,12,49,2014-48,9.648659626320065,851.72
2014-05-15,256883,3,2.5,2.0,0.0,0,3,8,2003,,98023,47.2779,-122.347,suburbs,157.0,466.83,157.0,0.0,236.9,464.6,2014,5,20,2014-19,2.97343949044586,388.33
2014-11-11,423000,4,2.0,1.5,0.0,0,5,7,1920,,98108,47.5511,-122.312,city,183.02,602.01,104.98,78.04,139.35,602.01,2014,11,46,2014-45,3.2893126434269475,532.0233333333333
2014-07-23,465000,3,2.5,2.0,0.0,0,3,8,2007,,98126,47.5488,-122.372,city,199.74,379.41,199.74,0.0,162.58,221.57,2014,7,30,2014-29,1.8995193751877442,279.54
2015-01-13,440000,3,2.5,2.0,0.0,0,3,7,1997,,98024,47.5385,-121.911,countryside,177.44,6151.15,177.44,0.0,216.46,6249.35,2015,1,3,2015-02,34.666084310189355,6062.429999999999
2014-10-14,385000,3,1.75,1.0,0.0,0,4,7,1969,,98038,47.4058,-121.994,countryside,125.42,14406.63,125.42,0.0,144.93,4734.76,2014,10,42,2014-41,114.86708658906075,14281.21
2015-03-11,210000,3,1.0,1.0,0.0,0,4,6,1943,,98056,47.5093,-122.184,suburbs,79.9,1089.28,79.9,0.0,120.77,883.87,2015,3,11,2015-10,13.633041301627033,1009.38
2014-11-12,297000,3,2.5,2.0,0.0,0,3,8,1994,,98042,47.3777,-122.165,suburbs,180.23,1389.07,180.23,0.0,188.59,970.83,2014,11,46,2014-45,7.707207457138101,1298.955
2014-07-16,470000,3,1.0,1.0,0.0,0,3,7,1952,,98107,47.675,-122.394,city,93.83,464.51,93.83,0.0,156.08,464.51,2014,7,29,2014-28,4.95054886496856,370.68
2014-08-04,226500,3,1.5,1.0,0.0,0,4,7,1976,,98023,47.3025,-122.37,suburbs,120.77,684.69,83.61,37.16,132.85,696.77,2014,8,32,2014-31,5.669371532665398,601.08
2015-03-03,274250,3,1.0,1.0,0.0,0,4,6,1962,,98059,47.4787,-122.158,suburbs,84.54,785.02,84.54,0.0,130.06,746.93,2015,3,10,2015-09,9.285781878400757,700.48
2014-08-04,840000,4,1.75,1.0,0.0,0,4,9,1966,,98040,47.5378,-122.219,city,230.4,1022.85,151.43,78.97,257.34,998.14,2014,8,32,2014-31,4.439453125,871.4200000000001
2014-09-19,677900,3,2.5,2.0,0.0,0,3,8,2010,,98052,47.7073,-122.114,suburbs,226.68,426.14,226.68,0.0,255.48,426.14,2014,9,38,2014-37,1.8799188283042172,312.79999999999995
2015-02-05,425000,3,1.0,1.0,0.0,0,3,7,1915,,98116,47.5733,-122.381,city,93.83,544.78,93.83,0.0,119.84,464.51,2015,2,6,2015-05,5.806032185868059,450.95
2014-11-23,180250,2,0.75,1.0,0.0,0,3,6,1941,,98166,47.4604,-122.339,suburbs,83.61,891.86,83.61,0.0,116.13,1326.64,2014,11,47,2014-46,10.666905872503289,808.25
2014-07-17,464000,6,3.0,2.0,0.0,0,3,7,1920,1994.0,98133,47.7067,-122.343,suburbs,213.68,316.24,148.64,65.04,144.93,121.89,2014,7,29,2014-28,1.4799700486709098,241.92000000000002
2015-04-22,320000,4,2.25,2.0,0.0,0,3,8,1993,,98038,47.354,-122.047,countryside,144.0,704.11,144.0,0.0,151.43,594.3,2015,4,17,2015-16,4.889652777777778,632.11
2014-07-17,625504,3,2.25,2.0,0.0,0,3,8,2014,,98105,47.6647,-122.284,city,117.99,145.48,98.48,19.51,107.77,123.28,2014,7,29,2014-28,1.2329858462581575,96.23999999999998
2014-05-15,592500,4,2.5,1.0,0.0,0,3,9,1983,,98074,47.6143,-122.017,suburbs,208.1,1117.8,208.1,0.0,234.11,1149.02,2014,5,20,2014-19,5.3714560307544446,909.6999999999999
2015-01-14,465000,3,2.5,2.0,0.0,0,3,9,2005,,98001,47.3185,-122.275,suburbs,252.14,1666.3,252.14,0.0,240.62,1708.1,2015,1,3,2015-02,6.60863012612041,1540.23
2014-05-27,477000,4,2.75,2.0,0.0,0,3,8,1978,,98118,47.5458,-122.268,city,159.79,582.5,159.79,0.0,197.88,808.25,2014,5,22,2014-21,3.6454096001001317,502.605
2015-01-15,280000,2,1.0,1.0,0.0,0,3,6,1923,,98168,47.4889,-122.299,suburbs,78.97,1523.6,78.97,0.0,102.19,1343.27,2015,1,3,2015-02,19.29340255793339,1444.6299999999999
2015-02-21,1510000,5,3.0,1.0,0.0,3,3,9,1957,1991.0,98040,47.5673,-122.21,city,306.58,3109.81,173.73,132.85,356.37,1946.58,2015,2,8,2015-07,10.143551438449997,2936.08
2014-07-03,445838,3,2.5,2.0,0.0,0,3,8,2000,,98146,47.5133,-122.379,suburbs,209.03,528.8,209.03,0.0,122.63,500.74,2014,7,27,2014-26,2.5297804142945988,424.28499999999997
2014-08-28,1070000,2,2.25,1.0,0.0,3,3,8,1947,,98144,47.5884,-122.291,city,362.32,1380.9,181.16,181.16,239.69,481.61,2014,8,35,2014-34,3.811271803930228,1199.74
2014-10-23,467000,2,1.5,1.0,0.0,0,4,8,1947,,98177,47.7145,-122.367,suburbs,122.63,1003.34,122.63,0.0,196.95,1118.54,2014,10,43,2014-42,8.181847834950664,880.71
2014-08-22,686000,4,2.5,2.0,0.0,0,3,10,1999,,98075,47.5836,-122.026,suburbs,256.41,598.29,256.41,0.0,285.21,755.02,2014,8,34,2014-33,2.333333333333333,470.0849999999999
2014-06-05,279950,3,2.0,1.0,0.0,0,3,7,1961,,98198,47.398,-122.299,suburbs,162.58,905.8,125.42,37.16,176.51,940.64,2014,6,23,2014-22,5.571410997662689,780.38
2014-09-04,527000,4,2.25,2.0,0.0,0,3,8,1987,,98011,47.7663,-122.215,suburbs,216.46,1805.65,216.46,0.0,177.44,934.13,2014,9,36,2014-35,8.341725953986879,1697.42
2014-09-18,325000,3,2.25,1.0,0.0,0,4,8,1966,,98030,47.3758,-122.217,suburbs,206.24,1488.29,165.37,40.87,193.24,890.28,2014,9,38,2014-37,7.216301396431342,1322.92
2014-09-03,328000,3,2.25,2.0,0.0,0,3,7,1994,,98038,47.3828,-122.023,countryside,187.66,778.43,187.66,0.0,187.66,746.1,2014,9,36,2014-35,4.148086965789193,684.5999999999999
2014-06-04,390000,3,2.25,1.0,0.0,0,5,7,1942,,98146,47.5123,-122.373,suburbs,116.13,696.77,116.13,0.0,118.91,686.73,2014,6,23,2014-22,5.999913889606476,580.64
2015-03-09,479950,2,2.0,1.0,0.0,0,3,8,2005,,98053,47.7076,-122.013,suburbs,140.28,605.35,140.28,0.0,152.36,558.25,2015,3,11,2015-10,4.315297975477616,465.07000000000005
2014-05-29,264950,4,2.25,1.0,0.0,0,4,7,1978,,98023,47.2922,-122.371,suburbs,159.79,906.08,104.05,55.74,140.28,906.08,2014,5,22,2014-21,5.670442455723137,802.0300000000001
2015-01-15,235000,3,1.0,1.0,0.0,0,4,7,1961,,98031,47.4075,-122.214,suburbs,132.85,1416.39,91.04,41.81,182.09,1214.05,2015,1,3,2015-02,10.661573202860371,1325.3500000000001
2015-03-03,516500,3,2.5,2.0,0.0,0,3,7,2004,,98053,47.6794,-122.034,suburbs,137.5,439.33,137.5,0.0,209.03,439.33,2015,3,10,2015-09,3.1951272727272726,370.58
2015-04-13,655000,2,1.75,2.0,1.0,4,3,7,1915,1978.0,98166,47.4497,-122.375,suburbs,134.71,1467.67,114.27,20.44,188.59,1225.66,2015,4,16,2015-15,10.895033776260114,1410.535
2014-06-16,500000,4,2.75,1.0,0.0,0,5,7,1960,,98059,47.5218,-122.164,suburbs,211.82,1425.77,211.82,0.0,211.82,1425.77,2014,6,25,2014-24,6.731045227079596,1213.95
2014-11-21,315000,6,2.75,1.0,0.0,0,3,8,1978,,98023,47.3103,-122.339,suburbs,273.13,682.83,165.37,107.76,196.95,765.14,2014,11,47,2014-46,2.500018306301029,517.46
2014-11-20,213000,2,1.0,1.0,0.0,0,3,6,1961,,98024,47.5687,-121.899,countryside,92.9,947.6,92.9,0.0,106.84,1272.95,2014,11,47,2014-46,10.200215285252959,854.7
2014-09-02,475000,3,1.5,1.5,0.0,0,5,7,1947,,98108,47.5575,-122.303,city,230.4,490.52,150.5,79.9,194.17,445.93,2014,9,36,2014-35,2.1289930555555556,390.18666666666667
2014-06-10,1030000,5,4.0,2.0,0.0,0,3,10,1983,,98033,47.6489,-122.183,city,349.31,2604.98,349.31,0.0,318.65,3260.5,2014,6,24,2014-23,7.457501932380979,2430.325
2015-04-09,416000,3,2.0,1.0,0.0,0,5,7,1976,,98010,47.3459,-121.95,countryside,206.24,8760.68,152.36,53.88,192.31,7441.47,2015,4,15,2015-14,42.47808378588053,8608.32
2015-03-20,410000,4,1.0,1.5,0.0,0,3,7,1904,2005.0,98122,47.6136,-122.303,city,183.02,440.36,155.15,27.87,140.28,440.36,2015,3,12,2015-11,2.4060758387061525,336.9266666666667
2014-07-01,800000,3,3.5,2.0,0.0,0,3,10,1993,,98077,47.7641,-122.023,suburbs,355.82,20557.79,327.95,27.87,271.27,13799.61,2014,7,27,2014-26,57.77581361362487,20393.815000000002
2014-05-29,472000,6,2.5,1.0,0.0,2,4,9,1965,,98003,47.3376,-122.324,suburbs,409.7,1303.79,218.32,191.38,241.55,1299.52,2014,5,22,2014-21,3.1823041249694897,1085.47
2014-12-08,225000,3,1.75,1.0,0.0,0,4,7,1968,,98003,47.3173,-122.319,suburbs,132.85,790.13,132.85,0.0,110.55,802.68,2014,12,50,2014-49,5.9475348136996615,657.28
2014-10-01,210000,2,1.0,1.0,0.0,0,3,6,1940,,98126,47.5308,-122.376,city,77.11,557.41,77.11,0.0,77.11,460.8,2014,10,40,2014-39,7.228764103229153,480.29999999999995
2015-01-27,455000,2,1.0,1.5,0.0,0,2,7,1925,,98115,47.6727,-122.299,city,132.85,464.51,132.85,0.0,134.71,348.38,2015,1,5,2015-04,3.4964998118178396,375.9433333333333
2015-04-27,225000,3,1.0,1.0,0.0,0,4,6,1954,,98002,47.3221,-122.216,suburbs,120.77,772.58,120.77,0.0,117.06,772.58,2015,4,18,2015-17,6.397118489691149,651.8100000000001
2014-08-26,480000,2,1.0,1.0,0.0,2,4,7,1918,,98103,47.6779,-122.353,city,95.69,284.28,73.39,22.3,129.13,284.28,2014,8,35,2014-34,2.970843348312258,210.89
2015-02-12,363000,3,2.5,2.0,0.0,0,3,9,1990,,98023,47.3076,-122.395,suburbs,254.55,1102.94,254.55,0.0,238.76,964.05,2015,2,7,2015-06,4.332901198192889,975.6650000000001
2014-09-29,2400000,4,2.5,1.0,1.0,4,3,9,2000,,98074,47.6338,-122.072,suburbs,339.09,776.11,170.01,169.08,289.86,1750.37,2014,9,40,2014-39,2.288802382848212,606.1
2015-02-26,181000,2,1.5,1.0,0.0,0,3,6,1954,,98106,47.5218,-122.357,city,66.89,475.66,66.89,0.0,106.84,238.39,2015,2,9,2015-08,7.11107788907161,408.77000000000004
2015-03-14,250000,4,2.0,1.0,0.0,0,4,7,1976,,98002,47.2785,-122.213,suburbs,186.73,679.3,186.73,0.0,186.73,710.7,2015,3,11,2015-10,3.6378728645638088,492.56999999999994
2015-04-22,481000,3,1.75,1.0,0.0,0,4,6,1918,,98103,47.6846,-122.345,city,144.93,278.71,71.53,73.4,129.13,278.71,2015,4,17,2015-16,1.923066307872766,207.17999999999998
2014-09-23,260000,3,2.0,1.0,0.0,0,4,7,1978,,98032,47.3656,-122.278,suburbs,168.15,669.73,115.2,52.95,162.58,669.73,2014,9,39,2014-38,3.982931906036277,554.53
2014-05-13,455000,4,2.5,2.0,0.0,0,3,9,2001,,98058,47.4369,-122.111,suburbs,312.15,713.95,312.15,0.0,284.28,610.09,2014,5,20,2014-19,2.28720166586577,557.875
2015-04-01,415000,3,2.25,2.0,0.0,0,3,8,1991,,98045,47.4616,-121.711,countryside,140.28,3365.29,140.28,0.0,160.72,3365.29,2015,4,14,2015-13,23.989806102081552,3295.15
2015-04-21,349500,3,1.0,1.0,0.0,0,3,7,1953,,98118,47.5405,-122.27,city,130.06,328.69,74.32,55.74,150.5,588.16,2015,4,17,2015-16,2.5272182069813933,254.37
2014-09-29,245000,3,2.5,2.0,0.0,0,3,7,1987,,98030,47.3507,-122.178,suburbs,160.72,691.38,160.72,0.0,151.43,599.96,2014,9,40,2014-39,4.301767048282728,611.02
2014-05-19,592500,2,2.0,1.5,0.0,2,5,7,1928,,98115,47.6979,-122.32,city,131.92,853.86,131.92,0.0,131.92,633.22,2014,5,21,2014-20,6.472559126743482,765.9133333333334
2014-10-20,385000,4,1.75,1.0,0.0,0,4,7,1955,,98106,47.5278,-122.345,city,219.25,707.92,109.62,109.63,177.44,707.92,2014,10,43,2014-42,3.2288255416191562,598.3
2015-02-11,315000,3,1.75,1.0,0.0,0,4,7,1974,,98059,47.4756,-122.147,suburbs,146.79,1064.2,111.48,35.31,144.0,989.41,2015,2,7,2015-06,7.24981265753798,952.72
2014-11-24,255000,3,1.0,1.0,0.0,0,3,7,1979,,98045,47.4437,-121.772,countryside,114.27,944.82,114.27,0.0,128.21,938.13,2014,11,48,2014-47,8.268311892885272,830.5500000000001
2014-08-29,693000,4,2.5,2.0,0.0,0,3,8,2006,,98052,47.7048,-122.109,suburbs,228.54,411.09,228.54,0.0,277.78,525.73,2014,8,35,2014-34,1.7987660803360461,296.82
2014-12-02,780000,3,1.0,1.5,0.0,0,3,8,1911,,98112,47.6362,-122.302,city,154.22,408.77,135.64,18.58,154.22,408.77,2014,12,49,2014-48,2.6505641291661264,318.3433333333333
2014-10-24,237000,3,1.75,1.0,0.0,0,4,7,1960,,98198,47.4207,-122.29,suburbs,117.99,786.88,117.99,0.0,148.64,786.88,2014,10,43,2014-42,6.669039749131283,668.89
2014-12-16,525000,3,2.25,2.0,0.0,0,3,10,1979,,98074,47.6154,-122.047,suburbs,195.09,3763.47,122.63,72.46,221.11,3107.58,2014,12,51,2014-50,19.2909426418576,3702.1549999999997
2015-04-28,425000,2,1.0,1.0,0.0,0,3,5,1930,,98144,47.5964,-122.299,city,71.53,468.23,71.53,0.0,123.56,239.69,2015,4,18,2015-17,6.545924786802741,396.70000000000005
2014-10-27,369900,1,0.75,1.0,1.0,4,5,5,1936,,98070,47.4683,-122.438,suburbs,70.61,936.36,70.61,0.0,114.27,1325.44,2014,10,44,2014-43,13.261011188216967,865.75
2014-05-19,290000,4,2.5,2.0,0.0,0,4,7,1988,,98031,47.4045,-122.171,suburbs,157.93,676.33,157.93,0.0,181.16,694.44,2014,5,21,2014-20,4.282466915722155,597.365
2014-09-29,285000,3,1.0,1.0,0.0,0,3,7,1954,,98106,47.5544,-122.358,city,104.05,994.15,104.05,0.0,104.98,589.93,2014,9,40,2014-39,9.554541086016338,890.1
2014-08-14,415000,2,1.0,1.0,0.0,0,3,7,1937,,98115,47.6802,-122.29,city,99.41,418.06,99.41,0.0,122.63,414.81,2014,8,33,2014-32,4.205411930389297,318.65
2015-04-09,272500,3,2.5,1.0,0.0,0,3,8,1979,,98023,47.2988,-122.371,suburbs,192.31,919.73,131.92,60.39,192.31,766.44,2015,4,15,2015-14,4.782538609536686,787.8100000000001
2015-05-04,2900000,4,3.25,1.5,0.0,2,3,11,1982,,98004,47.6312,-122.223,city,469.16,1867.34,441.29,27.87,361.39,1863.62,2015,5,19,2015-18,3.9801773382215018,1573.1466666666665
2014-10-07,1370000,4,4.75,2.0,0.0,0,4,11,1989,,98077,47.7285,-122.042,suburbs,493.31,5327.57,493.31,0.0,388.33,4407.56,2014,10,41,2014-40,10.799639172123005,5080.915
